Timestamp,Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
5.178,3.31306,-0.77554,-13.172996,-14.978786,3.783382,5.461165,205.005395,243.710454,2022.10223,2423.383917,612.085894,-290.063457,0,0,,-0.302698,1.198448,
5.179,-1.874949,3.039173,-23.243834,-19.617476,4.027524,8.146722,137.561277,266.598729,2008.369269,2397.016625,595.362195,-228.417705,0,0,,-0.296441,1.193514,
5.18,-4.468954,4.412469,-8.290165,-1.79514,-1.587733,4.850811,70.880102,301.694084,2035.835192,2399.946324,593.16492,-168.969227,0,0,,-0.291362,1.178851,
5.181,-0.806829,3.039173,16.123988,18.224471,-6.836777,-3.816216,20.068131,343.045568,2054.145806,2398.969758,594.385628,-128.441722,0.424013,1.130271,,-0.289359,1.167867,
5.182,6.670007,-0.317774,25.584472,21.642453,-6.226423,-12.971526,-5.108972,384.854818,2024.238469,2356.733262,586.93931,-117.45535,0.243367,0.845921,,-0.289956,1.164257,
5.183,11.858016,-3.82731,11.546334,8.702949,0.3654,-17.610216,-4.040852,420.102761,1949.775302,2270.55128,570.703894,-135.521828,-0.031646,0.753741,,-0.292702,1.164519,
5.184,9.874366,-4.437664,-9.205696,-6.43383,6.346869,-14.558446,15.948241,441.465152,1866.156828,2177.289191,550.928425,-172.50928,0,0,,-0.295221,1.166724,
5.185,1.176821,-1.691071,-12.562642,-8.142821,4.882019,-5.158995,46.313353,444.822099,1796.271314,2105.267421,529.199823,-217.187191,0,0,,-0.29461,1.172021,
5.186,-8.436255,1.971053,1.475496,0.157993,-2.442229,4.972881,82.934594,430.783957,1748.663716,2058.392235,510.767133,-260.766466,0,0,,-0.29209,1.177123,
5.187,-13.01391,2.581407,13.377395,7.238099,-8.179556,10.83228,126.727493,404.233557,1710.516602,2007.610783,498.560053,-299.340838,0.611446,0.541069,,-0.291468,1.173687,
5.188,-9.656963,-1.233305,7.273857,5.77325,-6.104353,10.221926,177.99723,367.612317,1663.824534,1931.926889,490.991663,-331.93374,0.839218,0.793699,,-0.295098,1.161136,
5.189,-1.264595,-5.963549,-13.478173,-5.701405,3.295099,5.583235,230.94544,322.140943,1599.127028,1842.571066,480.737717,-359.155528,0,0,,-0.300625,1.152236,
5.19,5.296711,-7.489434,-26.60078,-16.931918,10.619347,2.043182,275.348694,272.397092,1522.527623,1761.760199,463.403663,-379.907563,0,0,,-0.304365,1.157129,
5.191,5.144122,-5.353195,-18.971357,-15.955352,9.276568,3.26389,299.610266,226.467953,1464.849186,1702.922075,446.802035,-386.499386,0,0,,-0.305016,1.162524,
5.192,-0.043887,-2.148836,3.306557,-3.259989,0.853683,7.658439,298.236969,194.271779,1450.811048,1677.043066,441.064708,-373.437811,0,0,,-0.304013,1.155935,
5.193,-5.537073,0.29258,20.396464,9.923657,-7.325061,12.052988,272.754689,181.606934,1473.699316,1695.353685,447.656531,-342.920112,0.359134,0.486538,,-0.303764,1.150407,
5.194,-7.062958,1.513288,16.123988,8.94709,-8.179556,12.541271,225.757431,189.388947,1499.029,1738.810889,456.323557,-297.875988,0.507291,0.554893,,-0.304413,1.159958,
5.195,-3.553423,2.428819,-1.88145,-1.306856,-2.442229,7.292227,163.348734,213.192753,1517.644792,1778.605969,460.840177,-242.822059,0,0,,-0.303655,1.171951,
5.196,2.092352,4.107292,-15.004058,-6.677972,4.759948,-1.618942,96.057205,247.525166,1546.636599,1802.775986,464.014017,-187.401917,0,0,,-0.300015,1.165611,
