Fx1,Fy1,Fz1,Mx1,My1,Mz1,Fx2,Fy2,Fz2,Mx2,My2,Mz2,Copx1,Copy1,Copxy1,Copx2,Copy2,Copxy2
1,342671;0,9014766;2,954163;0,1764297;0,002876282;-0,1057337;110,0847;-41,89489;967,1533;-97,84366;102,7531;20,58075;0,973636924754828;59,7224235534668;59,7303594829374;106,242872774601;-101,166650652885;146,70459849549;
1,73923;0,0545696;3,599304;0,1134796;0,03173065;-0,02612387;109,909;-41,71323;967,1631;-97,85976;102,5684;20,52266;8,81577376276255;31,5282084047794;32,7375288048963;106,050804257393;-101,182274520397;146,576347889968;
1,946672;0,04460001;1,974304;0,1766815;0,0001602173;-0,06534529;109,9125;-41,88513;966,5331;-97,84624;102,3993;20,56505;0,0811512654763646;89,4905254244804;89,4905622190266;105,944909155369;-101,2342274189;146,535635860499;
1,738162;0,04425859;1,325256;0,05204773;-0,01526642;-0,1046543;110,0971;-41,69724;964,61;-97,85691;102,2428;20,55231;-11,5195969119668;39,2737053334713;40,9282914819875;105,993904173374;-101,447120308876;146,71818544706;
2,144294;-0,3879275;1,319763;0,08267975;-0,07389832;-0,1042953;110,4445;-41,8774;964,2977;-97,78511;102,1484;20,48297;-55,9936165809631;62,6474097371101;84,0237052538465;105,930328369141;-101,405523717403;146,64349528293;
1,922072;-1,00617;1,322205;0,1275406;-0,08958435;-0,09260517;110,4489;-41,69814;963,6482;-97,79684;102,0612;20,43688;-67,7537769079208;96,4605584740639;117,877960732346;105,911277234554;-101,486042141914;146,6854300709;
1,71452;-1,00167;0,3530884;-0,05753326;-0,06149292;-0,05301362;110,2868;-41,50413;961,7409;-97,93161;101,7048;20,37519;-174,157306551933;-162,942960858345;238,49774824662;105,750702321529;-101,827435195446;146,806122488061;
1,91336;-1,427092;-0,6237793;-0,08905029;-0,09175873;-0,01258314;110,8068;-42,03397;960,7552;-97,82232;101,4522;20,42871;147,101268172264;142,759293317795;204,985362712767;105,596296489239;-101,818151772022;146,688492604273;
1,908212;-1,641409;-1,274048;-0,07434845;-0,006462097;-0,1193355;110,4669;-41,84554;959,8014;-97,8954;101,292;20,44887;5,07209915667772;58,356087654829;58,5760971406704;105,534322559834;-101,995475590229;146,767061287743;
1,90316;-1,850104;-1,275391;-0,1834106;-0,09315491;-0,01183295;110,3167;-41,29151;956,644;-97,94146;101,1068;20,34403;73,0402916669846;143,807426095009;161,293087287923;105,689093470573;-102,380253374577;147,145848598165;
1,67804;-2,471719;-0,9476318;-0,07580566;0,0200119;-0,07984418;110,6659;-41,29721;956,6461;-98,06597;100,8851;20,29586;-21,117802709341;79,9948498606682;82,7353467116776;105,457060039043;-102,510184049606;147,069811130506;
1,66656;-2,890879;0,02618408;-0,1074371;0,06302643;-0,08022398;110,6598;-41,81596;955,6703;-97,8343;100,7548;20,31712;2407,05132484436;-4103,14702987671;4757,0696472956;105,428397655487;-102,37243026495;146,953263014319;
1,45602;-3,10179;-0,949646;-0,280365;-0,08204651;-0,1469425;110,5065;-41,26644;953,1231;-97,9963;100,4821;20,3023;86,3969400525093;295,23104429245;307,613069885607;105,42406886816;-102,815993130207;147,259508148267;
0,8192549;-3,496874;0,03186035;-0,1882782;-0,08370972;-0,1084245;111,0258;-41,62247;952,8117;-98,03241;100,2348;20,24223;-2627,3946762085;-5909,48295593262;6467,23987424518;105,199009180069;-102,887496352196;147,148457137992;
0,4009313;-3,484975;-0,9415894;-0,2516632;-0,07045746;0,02778494;111,0443;-41,42916;950,2432;-98,16108;100,0608;20,3073;74,8282223939896;267,274916172028;277,552055804688;105,300217866898;-103,301003575325;147,510112271957;
0,1879016;-3,692627;-0,6127319;-0,4220276;-0,04203796;-0,04052401;110,8906;-40,70783;948,04;-98,1619;99,83337;20,22557;68,607434630394;688,763797283173;692,172340197511;105,305016040802;-103,541933000088;147,682356064454;
-0,2396222;-4,100664;-0,286499;-0,4553452;-0,02864075;-0,04036367;110,8882;-41,0554;947,6955;-98,30899;99,61845;20,26746;99,9680459499359;1589,34283256531;1592,48367327196;105,11652380228;-103,734783828259;147,683407843166;
-0,6641536;-4,298865;0,3638916;-0,4415512;0,02819824;-0,01239471;111,2359;-41,06544;948,0153;-98,37336;99,35413;20,21886;77,4907767772675;-1213,41407299042;1215,88590460484;104,802243411541;-103,767693042755;147,48303069678;
-0,6788959;-4,917598;1,668274;-0,3944321;0,1148987;0,0376953;111,0789;-40,86353;944,824;-98,26079;99,16479;20,20513;68,872794508934;-236,431241035461;246,258387798341;104,955844581127;-103,99904102087;147,754965551072;
-1,303947;-4,903451;1,020691;-0,3969879;0,07021332;-0,001354858;110,9073;-41,02674;943,875;-98,3065;98,93702;20,21295;68,7899887561798;-388,940393924713;394,976825370029;104,820042848587;-104,152031242847;147,766325645563;
-1,728001;-5,10597;1,347412;-0,5685577;0,08352661;0,02647604;111,2584;-41,20382;943,2191;-98,53291;98,79739;20,1194;61,9903951883316;-421,962767839432;426,491953661871;104,744903743267;-104,464493691921;147,933516494727;
-1,948161;-5,518263;1,668823;-0,3545914;0,1109543;-0,01250319;111,4408;-41,02577;942,2721;-98,48886;98,60145;20,12851;66,4865374565125;-212,479889392853;222,639086998117;104,642227292061;-104,522742331028;147,90199253912;
-1,753421;-6,149921;2,966858;-0,4327393;0,03949738;-0,001463994;111,2901;-40,46958;939,0995;-98,53008;98,41465;20,18325;13,3128641173244;-145,857766270638;146,464058159216;104,796826839447;-104,919739067554;148,292031349027;
-1,969152;-6,351851;2,968567;-0,4174347;0,1103745;0,06612565;111,1163;-40,80867;937,8096;-98,4962;98,05634;20,144;37,181057035923;-140,618249773979;145,45075858106;104,558892548084;-105,027928948402;148,200633838295;
-2,791595;-5,910814;2,328613;-0,57267;0,1391144;0,06582512;111,6299;-41,1725;938,4436;-98,46995;97,93563;20,13151;59,7412995994091;-245,927467942238;253,079715438252;104,3596342206;-104,929000139236;147,989960216487;
-3,011795;-6,325001;3,300903;-0,4818649;0,0802002;0,02600612;111,4668;-40,98288;936,8434;-98,54153;97,70507;20,11689;24,2964383214712;-145,979717373848;147,987819767904;104,291781783104;-105,184637010098;148,123541715828;
-2,813926;-6,749694;2,326721;-0,5122223;0,1361084;0,06603493;111,485;-40,6178;934,619;-98,50901;97,57628;20,11503;58,4979392588139;-220,147684216499;227,78720719877;104,40219938755;-105,400174856186;148,354359884273;
-2,824615;-7,169336;2,324036;-0,4827728;0,1350784;0,06650485;111,3086;-40,95428;933,6611;-98,6604;97,17809;20,02985;58,1223554909229;-207,730382680893;215,708414524245;104,082822799683;-105,670459568501;148,322216904172;
-2,820925;-6,962165;2,647583;-0,560112;0,1792221;0,09456493;110,9787;-40,57883;931,4423;-98,87003;96,93344;20,02586;67,6927268505096;-211,555972695351;222,122116979678;104,068115353584;-106,147237122059;148,651971335376;
-3,021018;-6,743504;2,329651;-0,6362228;0,0351944;0,1053245;111,5034;-40,57935;930,1431;-98,74514;96,80788;19,92344;15,1071548461914;-273,097932338715;273,515459846839;104,078471660614;-106,16122931242;148,669212926999;
-3,031197;-7,165566;1,352478;-0,6690063;0,07698822;0,1064944;111,1647;-40,38952;929,2115;-98,82268;96,65059;19,96607;56,9238215684891;-494,652271270752;497,916851427299;104,013547301292;-106,351107358932;148,759457039441;
-3,221481;-6,524015;0,06390381;-0,588295;0,06258392;0,117316;111,1764;-40,20201;927,6256;-98,89816;96,4381;19,94032;979,345738887787;-9205,94596862793;9257,89172833505;103,962302207947;-106,614306569099;148,91195601961;
-2,817326;-6,960933;0,7057495;-0,5580368;0,09056091;0,03828491;111,3599;-40,02315;926,6768;-98,97536;96,15733;19,94804;128,318771719933;-790,700972080231;801,045400975709;103,765763342381;-106,806769967079;148,912792441843;
-2,830755;-7,388006;0,04840088;-0,6536636;0,08853149;0,09580494;111,1917;-40,00226;924,7623;-98,97163;95,88498;19,91093;1829,12993431091;-13505,2013397217;13628,5061376151;103,686079382896;-107,023850083351;149,013111988375;
-2,208524;-7,61224;1,345581;-0,7604675;0,04760742;0,106595;111,0294;-39,982;922,5281;-99,02829;95,73949;19,87417;35,3805683553219;-565,159201622009;566,265580620236;103,779479861259;-107,344470918179;149,308458825939;
-2,190504;-6,982301;-0,9213257;-0,7420349;0,09049225;0,07874502;111,0313;-40,14875;921,5712;-99,07343;95,52686;19,84837;-98,2196107506752;805,399119853973;811,366029728611;103,656508028507;-107,504904270172;149,338461552283;
-2,200974;-7,401569;-0,2751465;-0,712822;0,003372192;0,07885499;110,7014;-39,77331;919,3524;-99,28305;95,28221;19,84437;-12,2559890151024;2590,69991111755;2590,72890104913;103,640578687191;-107,992380857468;149,67873554343;
-1,587611;-7,840822;1,015198;-0,6823807;0,04747009;0,03938706;110,5303;-39,763;918,0861;-99,0409;94,92596;19,76098;46,7594526708126;-672,165274620056;673,7897319039;103,395499289036;-107,87758231163;149,426242804373;
-1,175237;-8,058161;1,013977;-0,5417633;0,07611847;0,01120444;110,5376;-39,75272;917,1369;-99,22276;94,79941;19,82677;75,0692263245583;-534,295439720154;539,543330647984;103,364512324333;-108,18750411272;149,628735389253;
-0,9562553;-7,651079;0,3638306;-0,6950684;0,09125519;-0,02835505;110,537;-40,09803;916,1575;-99,24942;94,49898;19,75412;250,817805528641;-1910,41767597198;1926,81220367643;103,147082030773;-108,332261443138;149,583419538555;
-0,9517356;-7,443769;-0,6140747;-0,6493607;0,04740906;0,000644505;110,3781;-39,89839;913,944;-99,44577;94,35645;19,76282;-77,204056084156;1057,461977005;1060,27652010557;103,240959346294;-108,809486031532;149,993999670618;
-0,529576;-7,44712;-0,2863159;-0,7095108;0,03595734;0,02336659;110,3902;-39,71182;912,3448;-99,51819;94,14226;19,78253;-125,586226582527;2478,06978225708;2481,25003698597;103,187143802643;-109,079577028751;150,15305781408;
-0,7377657;-7,444898;-1,261902;-0,6489105;-0,1102829;-0,01570427;110,2273;-39,51675;910,4482;-99,53303;93,78707;19,78952;87,394192814827;514,232158660889;521,605653668356;103,011973202229;-109,323106706142;150,20988077653;
-0,3242544;-7,462754;-0,6207275;-0,772934;-0,08063507;0,04077661;110,4074;-39,6816;908,8325;-99,69488;93,58768;19,77505;129,904136061668;1245,20647525787;1251,96415707083;102,975718677044;-109,695553779602;150,456349670153;
0,09504715;-7,468862;-0,2927246;-0,708374;-0,00717926;-0,01611364;109,8969;-39,65411;906,2993;-99,57201;93,36916;19,69191;24,5256461203098;2419,9333190918;2420,05759769644;103,022426366806;-109,866581857204;150,61303444088;
0,3035567;-7,468521;0,3562012;-0,5837402;0,008262634;0,02319711;110,4081;-40,54401;906,9182;-99,74142;93,16275;19,76711;23,1965389102697;-1638,79370689392;1638,9578680285;102,724529802799;-109,978415071964;150,491131981082;
0,5220009;-7,058691;0,6803589;-0,6751862;0,06769562;-0,01673476;110,252;-40,17303;904,6782;-99,94743;92,93155;19,77495;99,4998663663864;-992,39706993103;997,372632376998;102,723315358162;-110,478430986404;150,856101074468;
-0,09302249;-6,621288;-0,2891846;-0,5211792;0,06653595;-0,05608296;110,2653;-40,15409;902,4564;-100,1292;92,71928;19,72565;-230,081260204315;1802,23727226257;1816,8644891212;102,74101793766;-110,951863229275;151,215186806466;
0,1117617;-6,634167;0,3505249;-0,5227432;-0,005744934;-0,03904444;109,5821;-40,1231;899,9135;-100,0021;92,39863;19,83433;-16,3895171135664;-1491,31548404694;1491,40554150418;102,675005793571;-111,124143004417;151,296833982659;
0,1296317;-6,001028;0,6799927;-0,5053711;0,04034424;-0,06774424;109,9307;-40,2996;899,2593;-100,1072;92,25902;19,74154;59,3304000794888;-743,200778961182;745,565217953533;102,594457566738;-111,32188886404;151,387534703723;
-0,2943622;-6,201974;0,3562622;-0,5533905;0,05288696;-0,03940366;109,7591;-40,46281;898,3104;-100,1529;92,03125;19,74935;148,449540138245;-1553,32362651825;1560,40108775502;102,449283003807;-111,490346491337;151,41318617859;
-0,2809723;-5,775524;1,338562;-0,5197372;0,09888458;-0,09701334;109,4269;-40,08773;896,423;-100,4266;91,74624;19,69946;73,8737434148788;-388,280302286148;395,245396063698;102,347038686275;-112,030409276485;151,742310943609;
-0,480284;-5,349913;0,6856079;-0,428009;-0,002166748;-0,0004341453;109,0787;-40,42206;895,1301;-100,3902;91,45641;19,74065;-3,16033116541803;-624,276697635651;624,284696996449;102,171085774899;-112,15154081583;151,71321259464;
-0,2809624;-5,568424;1,980164;-0,4125748;0,09877014;-0,01237391;108,5728;-40,21262;891,9587;-100,2805;91,23727;19,68072;49,879789352417;-208,353877067566;214,241292646697;102,288670837879;-112,427234649658;151,996234403189;
-0,6791436;-4,925443;1,987854;-0,4580765;-0,01506042;-0,04128514;108,4033;-40,37726;891,3354;-100,5099;90,96864;19,7553;-7,57622299715877;-230,437681078911;230,562191210807;102,058820426464;-112,763315439224;152,090657621325;
-1,086205;-4,491901;1,671204;-0,4255905;0,08579254;-0,04195414;108,4045;-40,89775;890,3546;-100,6422;90,83828;19,77431;51,3357818126678;-254,661083221436;259,783813587053;102,024838328362;-113,036125898361;152,270264313288;
-1,085297;-4,48167;2,97168;-0,3015289;0,0878067;0,03669442;108,2394;-40,70581;889,0971;-100,7792;90,65388;19,7831;29,5478347688913;-101,467505097389;105,6822082009;101,961739361286;-113,350085914135;152,461268098887;
-1,287485;-4,07102;1,665833;-0,334259;0,07137299;-0,02476482;108,0664;-41,04237;887,821;-100,8697;90,38257;19,69901;42,8452342748642;-200,655847787857;205,179149407369;101,802684366703;-113,614857196808;152,552031517504;
-1,484297;-3,6393;1,344421;-0,1787796;0,01426697;0,01470466;107,3909;-40,65461;884,6407;-100,8927;90,06133;19,73977;10,6119764968753;-132,978841662407;133,401598097795;101,805545389652;-114,04937505722;152,877823843182;
-1,677711;-3,003301;1,673889;-0,2855072;0,04497528;0,08166607;107,5694;-40,82941;883,9904;-100,9968;89,99091;19,79463;26,8687326461077;-170,5651730299;172,668488858644;101,80077701807;-114,251054823399;153,025166981585;
-1,666981;-2,583039;1,351257;-0,2529831;0,002052307;0,08128591;106,7198;-40,44077;881,4792;-101,27;89,65857;19,7771;1,51881296187639;-187,220513820648;187,226674349786;101,713761687279;-114,886455237865;153,442454730425;
-1,659561;-2,368217;2,001892;-0,1448288;0,004203796;0,05311604;107,2186;-41,68981;883,0253;-101,3445;89,57668;19,8314;2,09991168230772;-72,345957159996;72,3764267318405;101,442925632;-114,769667387009;153,175532357175;
-1,652771;-1,949019;1,673828;0,01047516;0,04708099;0,1095863;106,5412;-41,47443;879,8608;-101,4778;89,34286;19,80432;28,1277354806662;6,25820457935333;28,8155275472681;101,542048156261;-115,333959460258;153,664276097436;
-1,444796;-1,958459;2,644226;-0,05179596;0,01940918;0,06976481;106,553;-41,45979;877,9567;-101,5995;89,08804;19,7546;7,34021188691258;-19,5883251726627;20,9184414719344;101,472027599812;-115,722633898258;153,91003989853;
-1,228817;-1,748693;2,322754;-0,003463745;0,07849884;0,08115543;106,0353;-41,43848;876,6835;-101,7177;88,69955;19,71515;33,7955914437771;-1,49122346192598;33,8284754082725;101,176254451275;-116,025529801846;153,943359813238;
-0,8080456;-1,5518;2,640747;0,04328918;0,06530762;0,1095848;105,8638;-41,77529;875,7114;-101,9857;88,63942;19,79214;24,7307345271111;16,3927804678679;29,6703973973749;101,219899952412;-116,460435092449;154,300035930971;
-0,9943451;-0,7127205;0,6955566;-0,01721954;-0,03604889;0,07027555;105,5165;-42,28555;874,4321;-102,0597;88,43652;19,76476;-51,827397197485;-24,7564930468798;57,4366002497195;101,135939359665;-116,715416312218;154,437581679772;
-0,9857672;-0,4936407;1,999939;-0,03130341;-0,1196594;0,1202243;104,8367;-41,90512;872,5491;-102,2103;88,20435;19,82895;-59,8315373063087;-15,6521797180176;61,8449964537256;101,088121533394;-117,13982373476;154,727329905744;
0,2514617;-0,9522538;3,608948;0,0623703;0,01169586;0,04126568;104,5011;-42,22705;869,6865;-102,3598;87,95909;19,77784;3,24079557321966;17,2821283340454;17,5833647434675;101,138852536678;-117,697320878506;155,18288189879;
0,2799017;0,1010646;2,642517;0,1748886;-0,03012085;0,01230586;104,1505;-42,56537;869,0303;-102,4455;87,66993;19,8188;-11,3985445350409;66,1825835704803;67,1569891044925;100,882470607758;-117,884822189808;155,158319721012;
0,2796737;0,2955992;1,982483;0,03318024;0,05557251;0,01887502;103,8096;-42,71843;867,4299;-102,7289;87,5092;19,83784;28,0317720025778;16,7367067188025;32,6480871322611;100,883312523365;-118,429072201252;155,572773608162;
